,expo,expo_est
469,0.6,0.9079585675773006
471,0.35,0.650777254783184
490,0.25,0.6279795935851179
492,0.75,0.7999440330727754
501,1.45,1.1333747261756657
504,0.6,0.6609459468339174
511,0.8,1.1972264360943305
512,1.8,1.1333003747144432
513,1.7,1.0533518285835861
515,1.15,0.9975805795601869
523,1.4,1.1372582363420576
524,1.05,0.9656400868987799
540,0.15,0.6367183470675334
542,1.45,1.3389698294365298
562,0.9,0.9128559032680138
563,0.75,0.7831065310623888
564,0.3,0.9378192764078009
566,1.45,1.2656493992573519
571,1.3,1.228490762519147
586,1.7,1.5230928294710697
588,0.35,0.6081611282450647
590,1.65,0.9216017506062537
592,0.55,0.5695931546152877
595,1.85,0.9288207628149082
602,1.0,0.8882649095461252
603,0.55,0.5275569919735258
606,1.65,1.1401771166904593
609,1.0,1.0474085059558091
611,1.25,1.1169061097590922
612,0.2,0.8044387981749547
616,1.25,1.1185105313725872
623,1.55,1.107012177477682
625,0.95,1.242772452519391
626,0.05,0.33988634435813947
630,0.75,0.9670093388980378
636,0.8,0.9935647533433427
638,1.5,1.3526022806571594
645,1.55,2.391938571846273
646,1.85,1.0554981905787242
647,1.85,0.9047119773089827
648,0.6,0.9539868257969306
649,0.1,1.201220635837281
653,0.1,0.25501117918375904
656,1.55,1.0778334586532161
662,1.75,1.1639534130688343
668,0.75,0.9380916137803118
673,0.1,-0.3497231714888045
681,0.25,0.765543621953193
686,0.7,1.1078346321712027
691,1.05,1.2751728971446283
696,0.6,0.9605559133026085
699,1.3,1.1672545745191423
711,0.2,0.9322165972014524
715,0.75,0.9819282338258579
721,0.05,0.019242908751010646
726,1.15,0.7175940804646339
727,0.4,0.9754512924410823
732,0.65,1.0404857046769294
734,0.65,1.305970353321534
736,0.45,0.49153651297621703
739,1.7,1.1063998294861923
746,0.15,0.3848767524024339
754,0.25,1.1323700232429523
755,1.55,1.2532941875013734
757,0.8,1.0089081060781662
761,0.25,0.7855940285115632
765,1.45,1.1938661958855956
769,1.55,1.3665832496333359
770,1.65,1.4704277610207372
777,1.55,0.9019217620972132
781,0.6,0.8800279758719403
782,0.15,0.9801869855106451
784,0.9,1.14369494857818
792,1.1,0.9093836147277576
797,0.1,-0.2266761315384176
804,1.7,1.2821481889440867
813,1.3,1.0405749944466307
814,1.2,0.9779332151686952
815,1.85,1.9724582575499143
819,1.75,1.5959263780891537
824,0.7,0.7936400533602112
827,1.45,1.1983160776659068
833,2.0,0.9087372951736691
835,1.1,1.1099915953973227
838,1.7,1.5334742563466692
846,0.7,0.9094569421426638
848,1.7,1.3993564648135224
851,0.55,0.9332503369636965
853,1.9,1.1096273657152076
857,0.45,0.8130481891335125
859,1.15,1.0849730825569854
860,1.3,1.2626474149632916
868,0.05,0.795513026813712
869,1.7,1.3302116310928438
877,0.5,0.5141066476867954
884,0.2,1.0240918305721145
889,0.35,0.9022436971421315
894,1.8,1.3265410186561961
902,0.5,0.8856408205244521
903,0.5,0.09401225948302772
907,0.3,0.8442968691755932
909,1.15,1.370026434336071
922,1.6,1.0033420874785062
924,0.3,0.9974447822831375
937,0.5,0.6975366804182879
941,1.95,1.4890990113681455
943,0.35,0.6787013960539474
945,2.0,2.2165936455313364
946,0.95,1.1664891467009553
947,0.65,-0.2042033890976902
956,1.8,1.4511986181583065
957,1.0,1.142148178570543
966,1.35,0.669644933866822
967,1.9,2.2153057976800703
968,1.15,1.0282368256246492
969,1.35,1.1551874492071825
972,1.55,2.2180143616439443
973,1.55,1.2030296087301986
981,0.5,0.9811263713567158
990,1.05,1.1372851618478612
997,0.2,0.9156150358191246
999,0.65,1.0786405338386966
1000,1.2,0.9418302443623963
1004,1.55,1.0817195736516942
1005,1.9,2.2243064122062255
1007,0.7,0.7489904842872903
1009,1.4,1.2103722597020092
1010,0.55,0.9119837121303119
1025,1.4,1.2284839095201496
1028,0.3,0.6470756242028604
1032,0.45,0.9125376437105518
1040,1.45,1.1008422714166208
1046,1.6,0.990870533437962
1053,1.3,1.1608932070549352
1054,0.65,1.108505918216678
1058,0.3,0.7196117745866858
1059,0.55,1.066688815655381
1062,0.8,0.830773932493122
1064,0.6,0.9833884595607804
1075,0.05,0.7437907479042272
1076,1.45,1.446856050470992
1077,0.35,0.9883705850056266
1080,0.2,0.5687430871551894
1097,1.6,1.0622872812993593
1099,0.35,1.0086130202534953
1107,1.3,0.8452622902578528
1110,0.8,0.724855619430542
1111,0.35,0.6391622527923452
1125,0.5,0.9380224611289452
1128,0.65,0.8496752008093726
1130,2.0,1.156784477240504
1131,1.0,1.0695925451334067
1134,0.2,1.0666968599677975
1137,0.05,0.8737273488019299
1144,1.9,1.4304085539111455
1146,1.55,0.9889320793222303
1152,1.6,1.1626228425388407
1162,1.5,1.8126188810333572
1175,1.0,0.8409417218202444
1181,1.05,1.1254900407044408
1183,0.6,0.9007973262471359
1184,0.75,0.8623487072204488
1188,1.65,1.178570059537197
1193,0.45,1.0487903244501318
1198,0.6,1.0142646414804433
1199,1.4,1.2990807550985501
1211,0.1,0.024078819304309995
1221,1.35,0.9657779216989
1228,0.15,0.0158368195590477
1241,0.95,0.9575716452789362
1253,0.25,1.1173542504690568
1258,1.3,1.222572884576906
1263,1.45,1.126954464888044
1264,0.5,0.6920166569310218
1266,1.45,1.0885536906122033
1268,0.75,1.1051262845284053
1280,1.4,1.254539169957141
1287,1.85,1.7588000723056254
1288,1.35,1.1182396801291778
1291,1.5,1.1334148756567801
1293,1.4,1.301694636818251
1296,1.65,1.1746575533447985
1300,1.9,0.8678430122844261
1305,0.4,0.917500234838536
1306,0.65,0.8255662118950624
1311,1.2,1.2368848304794526
1313,0.35,1.0276192619779723
1320,0.9,0.9983132018953267
1323,1.35,1.0951907132519076
1335,1.05,0.7193178180492482
1337,1.3,1.2073412347112817
1339,0.65,0.8957770592121603
1344,0.05,1.0492082674783938
1348,1.2,1.1551053328270688
1354,2.0,2.129674043588348
1360,0.85,0.9793670511514542
1365,0.6,0.9735222990562808
1372,0.35,0.8914907624899177
1375,1.35,1.2092760864054188
1384,1.15,1.2462804493354867
1389,1.8,1.3311998134731595
1394,1.05,1.0157308826441767
1396,1.1,1.224048181949394
1397,1.8,1.2712494017768015
1400,1.5,1.413931637216073
1401,0.15,1.12062690886607
1404,1.1,1.3681338821181332
1405,1.8,1.319875006720358
1408,1.0,0.9644542769341016
1409,0.4,0.9291403777595917
1410,1.75,1.5548576515205355
1415,1.2,1.0964371781034168
1420,0.35,1.0613389805839053
1434,1.6,1.1361437362313058
1435,1.6,1.342978345640109
1436,1.0,0.9935979831901968
1445,1.95,1.3864481319968927
1446,0.25,0.7915086067183493
1447,1.1,0.8027404507050679
1449,1.25,1.1711162714052397
1451,0.6,0.41127561035595406
1458,0.4,0.912051274470162
1459,0.65,0.2524312962562476
1472,1.5,1.2015250864110936
1477,2.0,1.2777624406597332
1486,0.35,0.9051864246130344
1488,0.45,0.7656909433935242
1491,0.7,0.8867161634307762
1492,0.8,0.1278693888700695
1497,1.3,1.2882592752297426
1506,1.9,1.579738912650862
1508,0.4,0.9877534941351591
1510,0.3,0.7560229780949113
1512,1.35,1.2319506611436748
1535,0.15,0.9683970743118752
1537,1.45,1.0542728957445244
1539,1.8,1.2530444960923908
1548,1.2,1.1267607653627076
1549,1.5,1.1265580918608955
1562,0.05,0.01768273203001014
1565,1.0,0.6390184205130923
1575,1.8,1.4686260780099696
1576,1.35,1.1230646718870436
1582,0.55,1.0115440282355166
1588,0.65,0.845897524079883
1598,1.85,1.356552001622162
1600,1.2,1.155522609053477
1604,0.85,0.6712013692169165
1608,1.9,1.351958141310661
1609,0.15,0.8033309628264862
1610,0.25,0.5609337695091376
1612,0.05,0.3386621727744594
1613,1.8,1.335891229540672
1614,1.8,0.9715658656632584
1616,1.6,1.0121407259756592
1618,0.85,1.1299862083671293
1619,0.1,0.48576558811566484
1620,0.15,1.173235539107762
1627,1.25,1.0736078821075485
1631,1.95,1.4171636842667166
1634,0.55,0.3629019822213242
1637,1.0,1.000931607503011
1639,1.3,1.26673545751487
1659,0.7,0.7060642983073334
1660,0.4,1.1088155890785387
1663,1.2,0.9318643910455489
1671,0.45,0.882422829243412
1673,0.05,0.962890371175866
1677,0.8,0.895784828992416
1682,0.3,0.7630918707593812
1684,0.05,-0.07527722615756871
1697,1.85,1.2153452115969563
1698,1.75,1.350566354960599
1703,0.95,1.2711551824534009
1709,0.85,1.2097950927850316
1713,1.55,1.378374763440051
1716,1.55,1.18835887564697
1719,1.7,1.3016049378289942
1720,0.35,0.4266591821710246
1723,1.15,0.8862955185873872
1731,0.4,0.7567992454021457
1740,0.8,0.9283401711363085
1745,1.35,1.2793000785644189
1758,1.15,1.0657466219321685
1762,0.8,1.078495970937178
1767,0.2,0.743829862322706
1769,2.0,1.5483544961414406
1770,1.3,1.3020400092331996
1779,1.6,1.0554924927815323
1780,1.35,0.8341089015564573
1798,1.25,1.077508254049516
1803,0.15,0.9881694093232312
1807,1.35,1.2647460690435588
1810,0.35,1.0972087051300743
1822,0.8,0.8563802680415799
1825,0.95,1.1967001964768584
1827,0.2,0.5660941566891012
1838,0.25,0.5306474044119515
1851,1.55,1.2153050424528662
1853,0.25,0.8723432164386216
1858,0.8,0.8564715720970831
1862,0.2,0.9277625222751495
1863,1.0,1.0782561322682742
1871,0.3,0.6323779565647991
1873,1.3,0.7528899116871022
1877,1.0,0.9436212651624075
1882,1.2,1.024550121531424
1890,1.5,1.0740251186221397
1896,0.95,1.0013858113312226
1898,0.95,0.9804148592288052
1901,0.8,0.9937845793330686
1903,0.9,0.908602679140309
1913,0.15,0.8135661817138199
1918,1.9,1.8637722100047636
1924,1.4,1.3098550363314392
1929,0.25,0.7655389699681527
1932,1.95,1.379006623511138
1934,1.55,1.181237501519579
1935,0.05,0.870395853246098
1937,1.05,0.9939820617950723
1938,1.3,1.0488259672280633
1945,1.7,1.4701842023532632
1947,1.8,1.0635897241022256
1962,0.7,0.8776954512675498
1966,0.55,0.5582714091307432
1967,1.25,1.0454692098787723
1968,1.2,1.0400383067094339
1987,0.75,0.7880389244791199
1996,0.95,1.0553542816179722
1998,0.85,1.1280673961890584
2005,1.05,0.9143396514127722
2010,1.6,1.1812015690600086
2022,2.0,0.8193815927134501
2023,1.5,1.2492237021914188
2042,0.1,0.6536490421764636
2050,2.0,0.7248328375216708
2061,1.7,1.4659067622379862
2066,1.2,0.9259635033565832
2068,0.55,1.177559489501755
2073,1.05,1.1876366898589696
2086,0.8,0.918588802648113
2093,1.3,0.9744258090609588
2096,1.15,0.8407795901691415
2098,0.15,0.5283116649234499
2116,1.8,1.0226600108436184
2121,1.9,1.1463729649459569
2127,1.3,0.7804018174557906
2129,1.05,1.1988737813138195
2136,1.7,1.1620110184471164
2138,0.15,0.4949063173187711
2145,1.05,1.1072834146850283
2147,0.55,0.8953692942847592
2163,1.3,1.1687619862335596
2170,0.55,1.0022022337066425
2173,0.85,0.881032583317101
2195,1.9,1.4679110914762001
2205,0.65,0.9283875655910072
2219,1.9,1.3424794765016745
2231,0.1,0.9448512705153155
2233,0.4,0.9580997415935912
2236,1.35,1.168028580618491
2240,0.9,1.0356392134960901
2246,1.95,1.8604854924191223
2251,0.9,0.5185337328881674
2254,0.15,0.8690510557362546
2257,1.85,1.7612936811996702
2258,1.65,1.4050412544609332
2273,1.35,1.1162657487046361
2274,0.35,0.75743358664575
2276,0.5,1.0347594286409947
2277,1.95,1.2155268300298943
2282,0.9,1.0967269872845657
2283,0.15,0.2933580797754578
2289,1.4,1.1376527285580524
2295,0.3,0.8393256434826548
2300,1.9,1.0346176955007236
2304,1.0,0.9209399720204048
2307,1.5,1.2268928215989132
2309,1.5,1.384329183519745
2312,0.5,0.7485590563288262
2313,0.9,0.893579791002158
2317,1.4,0.9808756061482093
2319,0.2,0.49456534207519454
2321,0.35,0.4092714128932038
2323,1.2,1.1215172782031404
2326,0.5,0.6893005008809029
2341,1.2,1.211353061584718
2342,0.75,1.6837943329049108
2344,1.4,1.3480751663701689
2352,1.35,1.3185913491028054
2353,1.5,1.180409036960646
2354,0.85,0.8458942601778991
2360,1.3,0.9931602468541327
2366,0.05,0.7952525864996839
2370,1.2,1.1160299499783797
2387,1.4,1.395696358622943
2394,1.4,1.2793537838012286
2408,0.3,0.95654305564788
2410,1.0,0.6709044523919747
2418,1.2,1.0992053494754246
2419,0.05,0.3955688373596302
2422,1.15,1.2469352211097355
2430,0.15,0.9673895038337477
2432,0.75,1.1389903354444617
2437,1.5,0.8353097279148564
2441,1.1,1.1655649173733689
2451,1.6,1.2148452221993853
2452,1.1,1.2596333509916908
2467,1.75,1.1456975301075336
2469,0.25,0.4139883150173558
2471,0.25,0.7114506947607031
2487,1.1,1.0714555529622818
2492,1.5,0.8304368964338779
2496,0.8,0.7124263172292896
2497,0.85,1.0530403591341888
2512,1.25,1.0124972290587246
2514,1.5,1.187630705018467
2523,0.05,0.4597412181708336
2532,1.15,1.0580656109160103
2538,0.3,0.9549591633408128
2544,1.5,1.2780637844153961
2555,1.85,1.184016314740025
2556,1.5,1.0290476329554248
2558,1.25,1.138749007030223
2562,0.25,0.6923952888839809
2564,0.8,0.9698842104414338
2567,1.9,1.78042464096705
2581,1.05,1.068314772083398
2583,1.9,0.9442810445638534
2589,1.8,1.064338084847874
2591,0.8,0.9228860869611354
2593,0.35,0.8352486082132451
2596,0.45,0.7766420990391864
2597,1.6,1.4576521905338302
2598,1.0,0.74433991564384
2603,0.95,0.6573873507805121
2609,1.55,0.9893493976170731
2622,0.4,1.1006334182001876
2624,0.95,0.7875799290911025
2626,1.25,1.3400471767983997
2628,1.3,1.0318982823480203
2629,0.95,0.9422639895199947
2651,1.25,1.2406154636709241
2654,2.0,1.0340969254225965
2659,1.45,0.9842072099258412
2660,1.4,1.0268125986956504
2665,0.4,0.5539478835895953
2668,0.15,0.9054307973443704
2672,1.6,1.062953953753178
2673,0.6,0.9122315703459798
2674,1.6,1.037110931783527
2679,1.85,0.9596725387384774
2681,0.5,0.9141761677297613
2683,0.05,0.9014055518340642
2688,1.05,1.1395573472558567
2691,0.5,0.6864203525042649
2699,1.2,1.1186148108016363
2705,0.05,1.1732662354240748
2710,1.8,0.9269416571860394
2721,0.75,0.9328182041679763
2722,1.7,1.4215102256472003
2725,0.15,0.25725426885732094
2727,1.75,1.4378286189909892
2732,1.8,1.2859771658572186
2736,0.1,0.9950681175284719
2737,1.05,1.0585763035323845
2741,1.15,1.0671782076801943
2757,1.35,1.3934216591783546
2762,1.35,1.1863628330529417
2765,0.35,0.3825156635297038
2771,0.55,1.0229722992236685
2775,1.1,1.1680735881777802
2780,0.3,0.6488500408307044
2781,0.45,1.0129890240945438
2792,1.2,1.0854501376300298
2800,0.5,1.0155024558705712
2801,1.25,0.947192529627166
2803,1.75,1.5111926320097628
2809,0.15,1.003238514738513
2810,0.25,0.5561634876599986
2837,0.6,1.204999830280424
2844,0.9,0.9618361731300965
2845,1.4,1.5091732280555583
2852,0.35,0.8642971695091013
2855,1.7,1.033704542954388
2859,1.65,0.8542477869052404
2863,0.8,0.8548921721270576
2864,1.55,1.3955168734023786
2871,1.65,1.5182200125280583
2881,0.7,0.9913227564254412
2893,1.7,1.4519856357574088
2897,1.15,1.0325303612481194
2903,1.35,1.1532393160953949
2922,0.8,1.0921380249063453
2927,1.65,1.5223994955186138
2928,0.4,0.9659090353679392
2937,0.65,0.9387793374438516
2941,1.5,1.0875398426029095
2945,2.0,2.208689471365544
2947,1.1,1.1044737100687672
2957,1.65,1.1020402999571701
2960,0.15,1.2129513475724387
2963,1.1,0.9963787417161163
2968,0.25,0.6844912625681558
2969,0.7,0.849656939131672
2970,0.2,0.6640304103976049
2974,1.45,0.8733436185069077
2978,1.95,1.5825760091609384
2979,0.45,0.9144858630176677
2982,0.5,0.9829742210108889
2987,0.35,0.9528970585301622
2992,0.7,1.052890628450886
2993,1.9,1.140433429240206
2996,1.6,1.133235289896906
2998,1.1,1.1224773052667576
3001,1.85,1.2047637380022609
3003,0.35,0.9365685122540603
3004,1.5,1.0784502884221576
3011,0.1,0.2817229275434219
3031,0.3,0.41150696949437515
3041,1.6,1.6646413913472062
3044,1.8,1.3312972426579888
3049,1.4,1.2729703811923043
3058,1.3,1.1763039598751637
3068,1.05,1.1278614655748322
3072,0.65,0.8743261481400151
3074,1.6,1.2821762664815441
3077,0.25,0.8829383598321245
3082,0.5,1.0123111322589224
3084,1.3,1.1200142498818892
3087,1.75,1.1925220703851758
3091,0.8,0.8478159252049593
3095,0.95,1.1577713376413987
3096,0.7,0.8779646156146383
3107,1.9,2.0170139110020835
3108,1.8,1.4295893025608841
3110,1.1,1.0026798644987354
3111,0.6,0.6153795489857502
3113,1.4,1.0901999505634168
3115,1.05,1.0162331029232043
3133,1.65,1.411556367652638
3134,1.35,1.1478024582673907
3135,1.35,0.9632752379182181
3139,0.05,0.07053677810704695
3150,0.3,0.8783557709437402
3168,0.55,1.0871985120293053
3174,0.8,0.9595179329840791
3179,0.35,0.2033563934296161
3185,1.2,0.922302269595382
3186,1.9,1.6145400352082317
3187,1.35,0.9820283040974098
3191,1.35,0.9064579984107237
3204,0.1,1.0033738833832762
3211,1.0,0.8805390825932529
3215,0.05,0.7578404663181909
3216,0.9,1.055189707946296
3218,0.1,0.7035998762634212
3219,1.05,1.3171247854860733
3229,0.25,1.1953863778820975
3235,0.9,1.1261640846626224
3241,1.35,1.2262820822477738
3242,0.45,0.8215657359019675
3244,2.0,1.7355035292551915
3248,0.55,0.5591412686554159
3250,0.1,0.8984631887049932
3252,0.9,1.074188498534824
3255,1.25,1.2147116661844497
3275,1.55,1.0975948563566775
3278,0.15,0.7137978290587925
3280,0.6,0.9245168034339274
3288,0.9,0.8404943106474896
3289,1.75,1.4040082977335422
3290,0.75,0.8542457089975106
3292,1.45,1.3962305815650116
3293,1.7,1.1825327786863413
3300,0.2,0.025570585358675624
3301,1.45,1.325005247991913
3308,1.75,1.4189863902548223
3312,0.1,0.9445985625502713
3313,0.05,0.9008823492678806
3322,0.45,0.050834474979998046
3333,1.6,0.9996366316483413
3339,1.2,1.2146346312343481
3340,0.4,0.11203718040102073
3346,1.85,1.04075543757322
3347,0.2,-0.5263189175276373
3349,1.4,1.8665498395459166
3354,1.75,1.1907405893077319
3356,1.85,1.896341386341567
3360,1.95,2.161505946368819
3362,0.8,1.107424719816656
3366,1.5,1.531660107214133
3371,0.65,0.9481927324573602
3377,1.35,1.117140768202145
3383,1.5,1.0627910007576946
3387,0.75,0.9431987079676781
3396,0.85,0.12476409896293728
3397,1.4,1.0472159709852067
3399,0.6,0.8843576080195497
3404,1.5,1.315596602010797
3405,0.4,0.6641333645013248
3406,0.9,0.641419229101548
3407,1.95,1.3801557849529198
3409,0.7,0.739530465168565
3418,1.75,1.0115442396621628
3419,1.1,1.177126598331467
3422,1.4,1.0297808840110112
3436,1.05,1.1291467770133725
3438,0.3,0.9460098697246073
3441,1.25,1.1662436503190112
3450,1.4,1.1444379103592026
3454,1.25,1.118746047133829
3455,1.65,1.1002585759707633
3457,0.05,0.96472837751241
3462,1.35,1.183194426495613
3463,1.4,1.23070343127322
3466,1.25,1.2832689132470612
3467,1.4,0.9248928421636025
3469,1.15,0.905532289515142
3475,0.7,1.107635136157706
3477,0.95,1.0316465533030583
3486,1.0,1.307980867748595
3489,1.3,1.0957305988537867
3495,0.8,0.9467285196333582
3500,1.55,1.3231812881393332
3504,1.55,1.377302038382362
3506,0.9,0.7807739987674596
3511,1.15,0.7725726282146017
3513,1.25,1.0434380071419926
3527,0.05,0.32543430571704834
3529,1.4,1.202340978174031
3530,0.65,0.6653499861154635
3531,1.75,1.3595275515710137
3532,1.3,1.0259315014136858
3533,0.35,0.7398941476246073
3541,0.85,0.6220351379976025
3547,1.35,0.9627384612077943
3548,0.3,0.6414366947903167
3556,1.65,1.349563963759084
3560,1.3,1.1576393658520396
3561,1.5,1.3373680982872966
3568,0.4,1.7205240767585783
3574,0.3,0.7224841112987529
3575,1.2,1.2379319434236373
3579,0.9,0.9567562689794109
3582,0.55,0.8523570452390731
3584,1.75,1.3636183604001788
3589,1.1,0.8787618109271975
3591,1.6,1.0293880886029472
3592,0.4,0.5233759997352906
3593,0.2,1.0899615756186498
3604,1.1,1.0337669463288215
3606,1.0,0.8396766026255624
3621,0.1,0.1696472506604325
3627,1.5,1.0255187511993145
3642,1.3,1.1522621431983697
3644,0.25,1.0267014281954738
3649,0.65,1.0388569809373602
3666,0.7,0.8794971343945179
3670,1.05,1.1563882848568863
3676,0.35,1.0331396113684073
3677,0.6,1.2094455537733326
3686,0.2,0.8196446387293946
3687,0.35,0.2207377392852683
3688,0.7,0.828392292404488
3692,0.3,0.6741324496125081
3702,1.7,1.6243523730061897
3703,0.7,1.0123594889779695
3704,0.4,0.9546447787795885
3707,1.55,1.5611920485871118
3713,1.7,1.7899941364757501
3715,0.2,0.5689908699941879
3720,1.2,1.1924011911985468
3741,0.15,0.05848062485647709
3742,0.4,0.9871185067993
3746,0.45,0.9782408245808062
3751,1.45,1.1835176284992306
3762,0.7,0.8139335532606385
3764,1.4,1.2296032972263995
3765,0.6,1.2116386674031157
3767,1.7,1.1122170977109715
3769,0.25,0.027196174407499996
3772,0.75,0.7687728590270189
3773,1.45,1.3332502657938758
3778,1.9,1.138100729381166
3792,0.95,0.8569439294384831
3794,1.15,0.8276732334459252
3796,0.95,0.8734259600772094
3797,1.9,2.162414869398366
3799,1.25,1.2456549780243484
3816,0.45,0.9299139048291921
3817,0.9,0.8367107136199949
3819,1.05,0.9714378254266532
3821,0.15,-0.054117771726116315
3823,0.45,0.8116571543535683
3834,1.35,1.1891122914633174
3835,1.05,1.08415138184735
3836,1.4,1.250638000065248
3843,1.35,1.109676853856621
3846,1.45,1.1311839538146262
3859,1.95,1.0754153722964634
3863,1.2,1.0729667111784706
3867,1.0,1.1915494518646714
3868,1.0,1.0877836172845279
3869,1.15,0.9882008706510352
3871,0.1,1.033454158063274
3876,1.3,0.9997961632038238
3877,1.7,1.5334697886174244
3878,0.7,0.8442797206398172
3881,0.65,0.7468011132449626
3886,0.65,0.9404793242331774
3890,1.85,1.0633208867596138
3893,1.15,1.2935123876217254
3898,0.3,1.0014733169754755
3901,0.3,0.5700840428161097
3902,1.3,0.9657640680294242
3912,0.85,1.0255254925613646
3917,1.8,1.2150805159478466
3918,1.2,1.0101994569114572
3920,0.15,0.23655060030363328
3922,1.3,0.8596184843975596
3929,1.85,1.1425998583086452
3936,0.8,0.9057016991854827
3938,1.65,1.0813548831647297
3952,0.45,0.6735870049104793
3956,0.1,0.1516359784334289
3958,0.15,0.884279210800137
3961,0.55,1.0124704888658347
3962,1.55,1.1994592601897627
3963,1.1,1.301888702426196
3966,1.8,1.034229022384602
3968,0.1,0.8759150571607477
3969,0.3,1.1034936502839965
3973,1.3,1.1318152267148167
3979,0.35,1.0979690396614237
3983,1.25,0.9654573906843732
3988,0.7,0.9375657258023968
3995,0.5,0.6743641432537593
3999,0.45,0.791696025870942
4005,0.2,0.8192155831031679
4010,1.3,1.1228348934820813
4021,1.2,1.0799304433996504
4023,1.8,0.8624655171082016
4028,1.45,1.1844334090576596
4039,0.45,0.480416922305956
4047,1.3,1.1710441487005765
4049,1.15,1.074525143426151
4052,0.6,0.8639690076501371
4054,0.55,0.7651339408026699
4073,1.75,1.247883496241454
4077,0.95,0.926388849454422
4078,1.25,1.174803190510576
4079,1.3,1.1232747658202458
4080,1.7,1.2648121806628443
4081,1.5,1.1473909437355339
4082,0.95,0.9842107669253006
4090,1.0,1.12350301953151
4096,1.35,1.5503357719674882
4116,0.7,0.920024406307453
4118,0.7,0.7357960462632426
4122,0.35,0.8873735696484658
4124,0.75,1.3839548108459754
4146,1.65,2.3105007108976774
4147,1.75,0.9287732192031734
4154,1.95,1.5316935897309976
4161,1.15,1.036548269089587
4163,1.0,0.5812053139652338
4167,0.2,0.8907013494466895
4177,1.6,1.4671262727061227
4181,1.2,1.1684552484986503
4182,1.5,0.8270307764854805
4186,1.8,1.066480353588186
4192,0.1,0.25321498231628703
4195,1.1,1.035880204967253
4199,1.5,1.2619849800876395
4207,0.15,0.47508202107315456
4210,0.05,0.7451923263624518
4212,0.6,0.39054901932363806
4213,1.55,1.2587928935041868
4215,1.05,1.0988083869143548
4223,0.05,-0.1210235386917613
4227,0.1,0.27605633472412405
4229,1.2,1.3091231671040582
4242,1.55,1.4185272217728864
4243,0.4,0.11334160308484265
4248,1.4,1.0522605295102492
4260,1.55,1.2819525745867568
4267,0.1,0.8983783401374394
4268,1.0,0.9609383728358792
4272,0.2,0.27155303889933924
4274,1.8,1.8919355724847757
4279,0.95,1.1715136354242899
4292,0.55,0.7479836126098153
4295,0.85,1.0860060373943183
4300,1.7,1.216362230443187
4305,0.05,0.7935251012479129
4307,1.65,1.327090454326873
4314,1.3,1.3918762961744422
4317,0.5,0.9286420180270158
4321,1.45,1.1626420307859275
