,expo,expo_est
1620,0.15,1.3281728968562316
1627,1.25,1.5774934781693415
1631,1.95,1.2193908512783502
1634,0.55,0.23955244184827523
1637,1.0,0.7875556619306626
1639,1.3,1.3816840616173953
1659,0.7,0.4688820007153338
1660,0.4,0.3085624195249197
1663,1.2,0.8840699410157739
1671,0.45,0.5936504610525661
1673,0.05,0.46151977312810566
1677,0.8,1.0394249637707957
1682,0.3,0.6425577974494633
1684,0.05,0.19962625460958802
1697,1.85,1.5760458865208862
1698,1.75,1.6178518544726863
1703,0.95,1.2684767228142249
1709,0.85,1.0651619095410765
1713,1.55,1.5203473107139773
1716,1.55,1.5284538973372321
1719,1.7,1.5049506155881154
1720,0.35,0.38611271783771806
1723,1.15,1.0579806707021777
1731,0.4,0.45575578588078614
1740,0.8,0.9564302870444193
1745,1.35,1.466625490867155
1758,1.15,1.1306081513625261
1762,0.8,1.108702191249369
1767,0.2,0.49323403463820065
1769,2.0,1.5394528009028017
1770,1.3,1.4975368211376419
1779,1.6,1.4734000581208926
1780,1.35,0.9175627812190693
1798,1.25,1.2097704931407827
1803,0.15,1.191178612282778
1807,1.35,1.2956286364869698
1810,0.35,1.2781203298244965
1822,0.8,0.4797941137566144
1825,0.95,1.0159303068844723
1827,0.2,0.3917062130770462
1838,0.25,0.3072897215438887
1851,1.55,1.5229958847520262
1853,0.25,0.4474286267744595
1858,0.8,0.8880300770792399
1862,0.2,0.564024613041279
1863,1.0,0.733448450777618
1871,0.3,0.5673214611006279
1873,1.3,0.7113555715889051
1877,1.0,0.8077747210668776
1882,1.2,1.1248541022027072
1890,1.5,1.2346598111764775
1896,0.95,0.9364718788265717
1898,0.95,1.0684320159630853
1901,0.8,0.9775052048127888
1903,0.9,0.9472922754945483
1913,0.15,0.6486845981179321
1918,1.9,1.8046024416941104
1924,1.4,1.6093317697004106
1929,0.25,0.4416454499204494
1932,1.95,1.5387912209154997
1934,1.55,1.4046113384290497
1935,0.05,0.5998644798103138
1937,1.05,1.0474888334685784
1938,1.3,1.0229891370991457
1945,1.7,1.193545601312268
1947,1.8,1.058454467600301
1962,0.7,0.6320666945708607
1966,0.55,0.40958463866380473
1967,1.25,1.130380173858616
1968,1.2,1.0935865239661813
1987,0.75,0.5278800233716897
1996,0.95,1.2063559797455632
1998,0.85,1.3010840059015054
2005,1.05,0.7378988694947017
2010,1.6,1.3467609360877215
2022,2.0,1.9075028002861343
2023,1.5,1.3724994981869993
2042,0.1,0.5728486659944992
2050,2.0,0.8575687129228791
2061,1.7,1.6990786318619664
2066,1.2,1.572155748880748
2068,0.55,0.4958574673783014
2073,1.05,1.2774741551658217
2086,0.8,0.6430813815813805
2093,1.3,1.1500469228302546
2096,1.15,0.5838864743281408
2098,0.15,0.5408989024864023
2116,1.8,1.4969408222949883
2121,1.9,1.2631535242535246
2127,1.3,1.226936848182682
2129,1.05,1.3527237443112443
2136,1.7,1.3459767982017976
2138,0.15,0.3298803358678354
2145,1.05,1.1706851746030282
2147,0.55,0.6437120857537519
2163,1.3,1.4183056249306263
2170,0.55,0.6355340018006672
2173,0.85,0.8011233380816714
2195,1.9,1.5372407202365548
2205,0.65,1.02102711917712
2219,1.9,1.646343634066552
2231,0.1,0.8739283574858318
2233,0.4,0.6353965435798765
2236,1.35,1.3983711035106865
2240,0.9,0.6410382956549621
2246,1.95,1.8034953167203187
2251,0.9,0.41793989328572617
2254,0.15,0.8826881095756095
2257,1.85,1.7481530147321855
2258,1.65,1.6031501455131938
2273,1.35,1.2383213265592374
2274,0.35,0.5437025224775217
2276,0.5,0.9622445206028534
2277,1.95,1.3811030842614187
2282,0.9,1.032120503867886
2283,0.15,0.2305358912692249
2289,1.4,1.2296794619448137
2295,0.3,0.5641500978959313
2300,1.9,1.2276373123789786
2304,1.0,0.6560604892021554
2307,1.5,1.3891585937210944
2309,1.5,1.592994722025862
2312,0.5,0.3567572094572098
2313,0.9,0.8520647111928574
2317,1.4,0.8918297335390136
2319,0.2,0.4842318135568138
2321,0.35,0.32471050908967564
2323,1.2,1.296523469740135
2326,0.5,0.47228320892070846
2341,1.2,1.2622976022434342
2342,0.75,0.8893025019733349
2344,1.4,1.665448376623376
2352,1.35,1.605750841905007
2353,1.5,1.372683191499856
2354,0.85,1.0692900943847128
2360,1.3,1.1236132441729696
2366,0.05,0.8181811874853535
2370,1.2,0.9956372955227519
2387,1.4,1.5626294800918705
2394,1.4,1.4146187278770614
2408,0.3,1.013386545090711
2410,1.0,0.6152328626620288
2418,1.2,1.1329170418519112
2419,0.05,0.29154090770340785
2422,1.15,1.58220121584069
2430,0.15,0.616769519677853
2432,0.75,0.42269612116278765
2437,1.5,1.3696262999346356
2441,1.1,1.3730474486932818
2451,1.6,1.3818544319877644
2452,1.1,1.4716639089305756
2467,1.75,1.5378727448477438
2469,0.25,0.37730721377388016
2471,0.25,0.5190412101787101
2487,1.1,1.1920562441591958
2492,1.5,0.7476239932906612
2496,0.8,0.6358195053403386
2497,0.85,0.9132309030475697
2512,1.25,1.155756070672027
2514,1.5,1.2681324254811994
2523,0.05,0.2375843090551423
2532,1.15,1.1487191607774938
2538,0.3,0.5549215949174277
2544,1.5,1.4571707883166198
2555,1.85,1.5172632922632894
2556,1.5,0.9165568007609675
2558,1.25,1.397204718583886
2562,0.25,0.5721954730373583
2564,0.8,0.9795189306155053
2567,1.9,1.773169556215392
2581,1.05,1.1024552697830012
2583,1.9,1.278746766350931
2589,1.8,1.4669678864345546
2591,0.8,0.55302195412612
2593,0.35,0.7789532837767432
2596,0.45,0.7203796328671329
2597,1.6,1.6454966022403525
2598,1.0,0.476475351962852
2603,0.95,0.5515112501695837
2609,1.55,1.334050447237946
2622,0.4,1.174418420550678
2624,0.95,0.463578108003108
2626,1.25,1.5609661236180967
2628,1.3,0.9618211800785373
2629,0.95,0.6915838921880597
2651,1.25,1.3395213272270297
2654,2.0,1.5113757927257923
2659,1.45,1.087190217776343
2660,1.4,1.323551159874076
2665,0.4,0.27210673416090086
2668,0.15,0.4916686699103366
2672,1.6,0.9054170377462046
2673,0.6,0.6385271517063184
2674,1.6,1.1694932493684815
2679,1.85,1.2608821545375468
2681,0.5,0.7479419063507301
2683,0.05,1.0005871962505946
2688,1.05,1.2635944128402459
2691,0.5,0.6911537874797682
2699,1.2,1.250199345764466
2705,0.05,1.1771434587342482
2710,1.8,0.8541668433418421
2721,0.75,0.9430423921513824
2722,1.7,1.6300892945634595
2725,0.15,0.2555752636252639
2727,1.75,1.5778065995732669
2732,1.8,1.5550409618159613
2736,0.1,0.4398168932918931
2737,1.05,0.9929456632873299
2741,1.15,1.1340451907483626
2757,1.35,1.5887404734701773
2762,1.35,1.32001633300562
2765,0.35,0.287278541828542
2771,0.55,0.6204767704517701
2775,1.1,1.2275009999306372
2780,0.3,0.3883320909029239
2781,0.45,0.6111671123629454
2792,1.2,1.4726299990133334
2800,0.5,0.6358062769021099
2801,1.25,1.013768117838951
2803,1.75,1.4370931660931672
2809,0.15,0.9450439659406263
2810,0.25,0.34255442921276247
2837,0.6,1.3713294084002425
2844,0.9,0.639175564867232
2845,1.4,1.4903993225909886
2852,0.35,0.6012307038640363
2855,1.7,1.4320704827579818
2859,1.65,0.8980022500697238
2863,0.8,0.6279429473304474
2864,1.55,1.610203123963431
2871,1.65,1.7167584218250902
2881,0.7,1.0159726332222234
2893,1.7,1.7179345879429206
2897,1.15,0.9586729194604194
2903,1.35,1.2710755866366503
2922,0.8,1.0609410085423387
2927,1.65,1.5517975887578939
2928,0.4,0.539187198449698
2937,0.65,0.6417295836879161
2941,1.5,1.457564926817011
2945,2.0,1.9131063499771876
2947,1.1,0.9446346433813109
2957,1.65,1.2212696536941643
2960,0.15,1.2623343462093453
2963,1.1,1.2076287828863974
2968,0.25,0.5110456168831169
2969,0.7,0.5781065708982375
2970,0.2,0.40780277777777774
2974,1.45,1.0635388163737267
2978,1.95,1.7011112137862128
2979,0.45,0.9315160203894062
2982,0.5,0.9251288791129798
2987,0.35,0.842351454345995
2992,0.7,0.7012783683908685
2993,1.9,1.2798206016206028
2996,1.6,0.9532722085896002
2998,1.1,1.1855995407370397
3001,1.85,1.4746069553902863
3003,0.35,0.6236210229585232
3004,1.5,1.0953697547822538
3011,0.1,0.4561455496663823
3031,0.3,0.37239828227328203
3041,1.6,1.689970343082845
3044,1.8,1.5795763508096843
3049,1.4,1.4508344385619736
3058,1.3,1.4018100575350594
3068,1.05,1.252080375233697
3072,0.65,0.6571842076133745
3074,1.6,1.4833306469764822
3077,0.25,0.7871405762447422
3082,0.5,0.8730574405532737
3084,1.3,1.2451697974864633
3087,1.75,1.45151279247441
3091,0.8,0.6445964316547657
3095,0.95,1.2325448921267548
3096,0.7,0.9252640916182566
3107,1.9,1.8365812170853886
3108,1.8,1.5728540898915897
3110,1.1,1.375160264469461
3111,0.6,0.6001934207767533
3113,1.4,1.4507554033158196
3115,1.05,0.8137565157065153
3133,1.65,1.6146923790715462
3134,1.35,1.2148750439901863
3135,1.35,1.2587941435108085
3139,0.05,0.17981328008411335
3150,0.3,0.6565975240808575
3168,0.55,0.906998260381593
3174,0.8,0.6030076679493345
3179,0.35,0.2504057854182854
3185,1.2,1.2263608102391437
3186,1.9,1.7262871384788088
3187,1.35,1.1391951545815804
3191,1.35,0.9442160062160054
3204,0.1,0.851869306773474
3211,1.0,0.5246514685363368
3215,0.05,0.4729382473439494
3216,0.9,1.0802114048297389
3218,0.1,0.6580378397917879
3219,1.05,1.302044634223802
3229,0.25,0.595383559033559
3235,0.9,1.4258601299163796
3241,1.35,1.417164885808635
3242,0.45,0.5217276922151918
3244,2.0,1.699090782674116
3248,0.55,0.3772133440633443
3250,0.1,0.6009163387538381
3252,0.9,0.736081986069486
3255,1.25,1.3478197602687794
3275,1.55,0.9588115179573503
3278,0.15,0.7076763699263694
3280,0.6,1.013307463826159
3288,0.9,0.8747232405123951
3289,1.75,1.5516064560439562
3290,0.75,0.6688615252031933
3292,1.45,1.6500622868643664
3293,1.7,1.4066324403991062
3300,0.2,0.26807040706207363
3301,1.45,1.4805929366929376
3308,1.75,1.7072072486155827
3312,0.1,0.9787277159934451
3313,0.05,0.7107074535032866
3322,0.45,0.21291000635167295
3333,1.6,1.2660451334467986
3339,1.2,1.4801248987123972
3340,0.4,0.29203555549388943
3346,1.85,1.3181416971010098
3347,0.2,0.46599062419062426
3349,1.4,1.786141572624907
3354,1.75,1.4644855158730157
3356,1.85,1.4155257586549246
3360,1.95,1.8056350097433453
3362,0.8,1.2189156623342643
3366,1.5,1.7012957687374373
3371,0.65,1.0599166027083227
3377,1.35,1.0080662130429683
3383,1.5,0.988679884929885
3387,0.75,0.9773603828456389
3396,0.85,0.49249311999728623
3397,1.4,1.3938287124912128
3399,0.6,0.8373278963320632
3404,1.5,1.5004123049789713
3405,0.4,0.8280833957708947
3406,0.9,0.5634901260776262
3407,1.95,1.5556153601462945
3409,0.7,0.43223959867293266
3418,1.75,1.5383788678913675
3419,1.1,1.3351059132225798
3422,1.4,1.2398014056930724
3436,1.05,1.2419933580694
3438,0.3,0.7979664908394073
3441,1.25,1.1458716057091072
3450,1.4,1.24617076025826
3454,1.25,1.1255745789704115
3455,1.65,1.1954425812857783
3457,0.05,0.8624833781958783
3462,1.35,1.5170317324650657
3463,1.4,1.450489910089909
3466,1.25,1.4815269483602822
3467,1.4,0.9829619008141949
3469,1.15,0.745951711312038
3475,0.7,1.1277111979279548
3477,0.95,1.1185263641455805
3486,1.0,1.1975744423786108
3489,1.3,1.4032818507110152
3495,0.8,1.1543151446675441
3500,1.55,1.5845631431068912
3504,1.55,1.418769797794798
3506,0.9,0.6569618538868535
3511,1.15,0.7262146406063071
3513,1.25,1.0575139350699656
3527,0.05,0.2615699541199544
3529,1.4,1.2590784718368049
3530,0.65,0.4316324009324014
3531,1.75,1.5263546663051026
3532,1.3,1.20790628029378
3533,0.35,0.4915605634569407
3541,0.85,0.47149788328954956
3547,1.35,0.9727864748168354
3548,0.3,0.44777040546678243
3556,1.65,1.5368142131017122
3560,1.3,1.504812201224701
3561,1.5,1.4781580178349911
3568,0.4,0.4883003559711895
3574,0.3,0.6015794463252794
3575,1.2,1.4459763722455745
3579,0.9,0.8181563405183727
3582,0.55,0.6338216921966924
3584,1.75,1.555001824718494
3589,1.1,1.0901110600914206
3591,1.6,0.838292611709278
3592,0.4,0.33784479024062336
3593,0.2,1.1764335490540545
3604,1.1,1.0829537940955634
3606,1.0,0.5577612456987457
3621,0.1,0.2057443462401796
3627,1.5,0.983433763368582
3642,1.3,1.3963336436711433
3644,0.25,1.0605967504166838
3649,0.65,0.7197790522748855
3666,0.7,0.8338336480648985
3670,1.05,1.2039106907373447
3676,0.35,0.6871518760560427
3677,0.6,1.2974414925974058
3686,0.2,0.9010374668541347
3687,0.35,0.32141058956475627
3688,0.7,0.596035479952147
3692,0.3,0.4196148074148073
3702,1.7,1.752875883067553
3703,0.7,0.7317307903516236
3704,0.4,0.5457512011137013
3707,1.55,1.7246730715272376
3713,1.7,1.7342679756971449
3715,0.2,0.5328032210073876
3720,1.2,1.3673097314722304
3741,0.15,0.22952174445924445
3742,0.4,0.8427778232569898
3746,0.45,0.513399412778579
3751,1.45,1.5278928263094944
3762,0.7,0.7889340540632211
3764,1.4,1.392403570560366
3765,0.6,1.3835528393674228
3767,1.7,1.0889201647118312
3769,0.25,0.49321015157681863
3772,0.75,0.5530832015207015
3773,1.45,1.6186812138478808
3778,1.9,1.4857910404410386
3792,0.95,0.9723405967489294
3794,1.15,0.8607208243145745
3796,0.95,0.9346816213107876
3797,1.9,1.8570736672278367
3799,1.25,1.385754395758561
3816,0.45,0.9657459607139812
3817,0.9,0.5243005756589083
3819,1.05,0.87906622667456
3821,0.15,0.3112226060976057
3823,0.45,0.5421715783762352
3834,1.35,1.3774622019184524
3835,1.05,1.1435745416512983
3836,1.4,1.1847686332186336
3843,1.35,1.1439115364573702
3846,1.45,1.207688446439182
3859,1.95,1.2670730342067165
3863,1.2,1.1563767349578786
3867,1.0,1.2521367452763292
3868,1.0,1.0432159084742418
3869,1.15,0.9841736412926169
3871,0.1,0.5804049712633049
3876,1.3,1.0567543473339174
3877,1.7,1.6323710530210505
3878,0.7,0.8074308196478542
3881,0.65,0.6844278647278647
3886,0.65,0.7742234469234471
3890,1.85,1.1684934175392516
3893,1.15,1.4839848779374125
3898,0.3,0.8412001902418559
3901,0.3,0.5980863673363666
3902,1.3,0.9477804329202407
3912,0.85,0.863958960792294
3917,1.8,1.4077178020327514
3918,1.2,1.2273011924803592
3920,0.15,0.29009043764877124
3922,1.3,0.6961424504507844
3929,1.85,1.2240019704632559
3936,0.8,0.6815368611326942
3938,1.65,1.0403757253548922
3952,0.45,0.5410000994376
3956,0.1,0.2567978729603729
3958,0.15,0.8885125503483144
3961,0.55,0.958610484066163
3962,1.55,1.5562364134576383
3963,1.1,1.5653213838630513
3966,1.8,1.1959177390961953
3968,0.1,0.5475626361293026
3969,0.3,1.2124414109809953
3973,1.3,1.3215891153599482
3979,0.35,1.3041975721809047
3983,1.25,0.9764193583280276
3988,0.7,1.020896083763161
3995,0.5,0.44151363220113266
3999,0.45,0.4468666961125296
4005,0.2,0.44425186942686923
4010,1.3,1.6187543926752277
4021,1.2,1.0693832037697246
4023,1.8,1.069970509814259
4028,1.45,1.3128452902407253
4039,0.45,0.3682505385047051
4047,1.3,1.1780219337942368
4049,1.15,1.0563767115600442
4052,0.6,0.5662859688151349
4054,0.55,0.7187680076096741
4073,1.75,1.434556056534242
4077,0.95,1.1262346170260367
4078,1.25,1.4298726933627308
4079,1.3,1.5596722357158743
4080,1.7,1.3355153910178417
4081,1.5,1.219055997397665
4082,0.95,1.0988853735770405
4090,1.0,1.1704819620194626
4096,1.35,1.4862227713644387
4116,0.7,0.9605598209305714
4118,0.7,0.6943962286170619
4122,0.35,0.5170070234322688
4124,0.75,0.5387824923533254
4146,1.65,1.9376167508417512
4147,1.75,1.1611109427609434
4154,1.95,1.7031595481678834
4161,1.15,1.077025560298938
4163,1.0,0.4572008099924767
4167,0.2,0.5514774125565791
4177,1.6,1.634957383974051
4181,1.2,1.3643869107744104
4182,1.5,0.8762872346139892
4186,1.8,0.7587337266128932
4192,0.1,0.22620337239920582
4195,1.1,1.1105009095842422
4199,1.5,1.3934421737213407
4207,0.15,0.2537664209247542
4210,0.05,0.4407283736325404
4212,0.6,0.2423069367361034
4213,1.55,1.4783468250884917
4215,1.05,1.6485223377548361
4223,0.05,0.21084944191610847
4227,0.1,0.20005895354645353
4229,1.2,1.4815019411144421
4242,1.55,1.551606317683291
4243,0.4,0.3337599025974027
4248,1.4,0.7642658670033678
4260,1.55,1.5022668081918076
4267,0.1,0.8569268937852271
4268,1.0,0.6997930607663935
4272,0.2,0.42295899424649464
4274,1.8,1.789846462642298
4279,0.95,1.2682696095571082
4292,0.55,0.7188736208236199
4295,0.85,1.0912893340270435
4300,1.7,1.5247922035566746
4305,0.05,0.5156330919080926
4307,1.65,1.4921751800668457
4314,1.3,1.6394934442101095
4317,0.5,0.911092253888089
